Transaction_ID,Customer_ID,Screening-ID,Transaction_Date,Transaction_Time ,Ticket_Quantity,Concession_Purchase ,Concession_Amount ,Payment_Method ,Total_Amount,Points_Earned,Period,Ticket price,Helper _Function period ,,Helper_Customer_ID,Helper _amounts ,Helper_C_Purchase,Helper_Ticket_Q,helper _concession ,Helper_Points_Earned
917,754,661,11/08/2022,9:24 pm,3,TRUE,0,Mobile,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,754,37.5,TRUE,3,0,4
918,644,270,10/02/2023,2:38 pm,6,TRUE,0,Mobile,75,8,Implementation,12.5,Implementation,,644,68.75,TRUE,6,0,8
919,181,402,02/06/2023,10:02 am,6,TRUE,42,Cash,117,12,Implementation,12.5,Implementation,,181,93.5,TRUE,6,42,12
920,300,367,26/08/2023,12:36 pm,14,TRUE,28,Credit,203,20,Post-Implementation,12.5,Post-Implementation,,300,221,TRUE,14,28,20
921,254,798,21/03/2023,5:25 pm,6,TRUE,54,Cash,129,13,Implementation,12.5,Implementation,,254,132,TRUE,6,54,13
922,501,452,29/01/2024,3:08 pm,8,FALSE,0,Mobile,100,10,Post-Implementation,12.5,Post-Implementation,,501,136.5,FALSE,8,0,10
923,621,177,11/07/2023,10:26 pm,14,TRUE,42,Mobile,217,22,Post-Implementation,12.5,Post-Implementation,,621,250.25,TRUE,14,42,22
924,412,26,11/12/2022,2:57 pm,3,FALSE,0,Debit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,412,72.5,FALSE,3,0,4
925,694,965,28/01/2023,8:01 pm,4,TRUE,0,Mobile,50,5,Implementation,12.5,Implementation,,694,55,TRUE,4,0,5
926,703,789,07/04/2022,9:24 pm,2,TRUE,0,Debit,25,3,Pre-Implementation,12.5,Pre-Implementation,,703,25,TRUE,2,0,3
927,886,355,03/06/2022,4:36 pm,4,TRUE,0,Credit,50,5,Pre-Implementation,12.5,Pre-Implementation,,886,50,TRUE,4,0,5
928,774,519,05/09/2022,10:23 am,4,TRUE,45,Debit,95,10,Pre-Implementation,12.5,Pre-Implementation,,774,95,TRUE,4,45,10
929,517,114,20/08/2023,3:38 pm,15,TRUE,21,Mobile,208.5,21,Post-Implementation,12.5,Post-Implementation,,517,214.5,TRUE,15,21,21
930,745,192,25/02/2024,2:40 pm,11,TRUE,7,Cash,144.5,14,Post-Implementation,12.5,Post-Implementation,,745,169,TRUE,11,7,14
931,609,634,12/11/2023,12:35 pm,7,TRUE,63,Cash,150.5,15,Post-Implementation,12.5,Post-Implementation,,609,156,TRUE,7,63,15
932,362,555,12/03/2022,9:22 pm,2,TRUE,45,Mobile,70,7,Pre-Implementation,12.5,Pre-Implementation,,362,70,TRUE,2,45,7
933,967,990,10/06/2022,4:50 pm,3,FALSE,0,Debit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,967,87.5,FALSE,3,0,4
934,660,202,05/08/2023,12:59 pm,10,TRUE,49,Mobile,174,17,Post-Implementation,12.5,Post-Implementation,,660,159.25,TRUE,10,49,17
935,55,808,02/05/2022,2:18 pm,4,TRUE,0,Credit,50,5,Pre-Implementation,12.5,Pre-Implementation,,55,50,TRUE,4,0,5
936,985,652,01/11/2022,10:41 am,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,985,25,FALSE,2,0,3
937,692,228,04/01/2024,1:01 pm,9,TRUE,70,Cash,182.5,18,Post-Implementation,12.5,Post-Implementation,,692,195,TRUE,9,70,18
938,147,181,22/01/2023,11:13 am,5,TRUE,60,Debit,122.5,12,Implementation,12.5,Implementation,,147,110,TRUE,5,60,12
939,756,619,14/03/2022,3:10 pm,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,756,30,FALSE,2,0,3
940,252,830,17/04/2022,3:07 pm,3,TRUE,0,Debit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,252,37.5,TRUE,3,0,4
941,519,81,13/12/2023,7:50 pm,12,TRUE,42,Credit,192,19,Post-Implementation,12.5,Post-Implementation,,519,185.25,TRUE,12,42,19
942,163,304,10/12/2022,3:41 pm,2,FALSE,0,Debit,25,3,Pre-Implementation,12.5,Pre-Implementation,,163,70,FALSE,2,0,3
943,599,570,09/03/2024,4:49 pm,10,TRUE,63,Cash,188,19,Post-Implementation,12.5,Post-Implementation,,599,172.25,TRUE,10,63,19
944,540,374,03/06/2022,9:00 pm,1,TRUE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,540,12.5,TRUE,1,0,1
945,478,5,20/02/2024,3:41 pm,13,TRUE,70,Cash,232.5,23,Post-Implementation,12.5,Post-Implementation,,478,260,TRUE,13,70,23
946,624,258,11/05/2023,7:07 pm,8,FALSE,0,Debit,100,10,Implementation,12.5,Implementation,,624,148.5,FALSE,8,0,10
947,209,497,19/09/2023,7:23 pm,10,FALSE,0,Debit,125,13,Post-Implementation,12.5,Post-Implementation,,209,169,FALSE,10,0,13
948,263,793,08/03/2023,4:51 pm,9,FALSE,0,Debit,112.5,11,Implementation,12.5,Implementation,,263,101.75,FALSE,9,0,11
949,302,633,30/06/2022,10:40 am,2,TRUE,15,Debit,40,4,Pre-Implementation,12.5,Pre-Implementation,,302,40,TRUE,2,15,4
950,638,811,14/05/2023,1:48 pm,5,TRUE,0,Cash,62.5,6,Implementation,12.5,Implementation,,638,55,TRUE,5,0,6
951,576,926,17/03/2023,4:32 pm,7,FALSE,0,Credit,87.5,9,Implementation,12.5,Implementation,,576,68.75,FALSE,7,0,9
952,503,907,13/09/2023,10:00 pm,6,TRUE,0,Credit,75,8,Post-Implementation,12.5,Post-Implementation,,503,81.25,TRUE,6,0,8
953,753,797,28/11/2022,12:31 pm,3,FALSE,0,Debit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,753,67.5,FALSE,3,0,4
954,605,263,06/11/2023,6:38 pm,15,TRUE,21,Cash,208.5,21,Post-Implementation,12.5,Post-Implementation,,605,230.75,TRUE,15,21,21
955,468,80,03/04/2023,4:03 pm,3,TRUE,0,Mobile,37.5,4,Implementation,12.5,Implementation,,468,27.5,TRUE,3,0,4
956,728,625,10/06/2022,12:37 pm,1,TRUE,30,Debit,42.5,4,Pre-Implementation,12.5,Pre-Implementation,,728,42.5,TRUE,1,30,4
957,293,446,16/04/2023,5:06 pm,5,FALSE,0,Credit,62.5,6,Implementation,12.5,Implementation,,293,85.25,FALSE,5,0,6
958,67,478,30/06/2022,9:17 pm,3,TRUE,25,Mobile,62.5,6,Pre-Implementation,12.5,Pre-Implementation,,67,62.5,TRUE,3,25,6
959,737,803,22/01/2022,7:14 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,737,47.5,FALSE,3,0,4
960,570,277,19/05/2023,1:29 pm,5,FALSE,0,Mobile,62.5,6,Implementation,12.5,Implementation,,570,71.5,FALSE,5,0,6
961,593,872,15/03/2023,7:59 pm,5,FALSE,0,Mobile,62.5,6,Implementation,12.5,Implementation,,593,57.75,FALSE,5,0,6
962,318,596,12/02/2023,10:25 pm,4,TRUE,0,Debit,50,5,Implementation,12.5,Implementation,,318,41.25,TRUE,4,0,5
963,453,357,22/04/2023,4:35 pm,9,FALSE,0,Cash,112.5,11,Implementation,12.5,Implementation,,453,154,FALSE,9,0,11
964,563,263,30/12/2022,11:11 am,1,FALSE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,563,42.5,FALSE,1,0,1
965,100,393,20/04/2022,7:42 pm,1,TRUE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,100,12.5,TRUE,1,0,1
966,207,209,25/01/2023,1:19 pm,8,FALSE,0,Cash,100,10,Implementation,12.5,Implementation,,207,96.25,FALSE,8,0,10
967,441,428,03/03/2022,4:09 pm,3,TRUE,40,Credit,77.5,8,Pre-Implementation,12.5,Pre-Implementation,,441,77.5,TRUE,3,40,8
968,54,669,29/08/2022,11:15 am,2,FALSE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,54,25,FALSE,2,0,3
969,743,112,01/05/2023,8:44 pm,9,TRUE,60,Debit,172.5,17,Implementation,12.5,Implementation,,743,151.25,TRUE,9,60,17
970,747,201,10/06/2022,12:42 pm,4,FALSE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,747,50,FALSE,4,0,5
971,365,640,23/04/2022,8:39 pm,2,TRUE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,365,25,TRUE,2,0,3
972,462,379,27/01/2023,6:58 pm,5,TRUE,24,Mobile,86.5,9,Implementation,12.5,Implementation,,462,77,TRUE,5,24,9
973,634,323,27/02/2022,9:47 pm,1,FALSE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,634,12.5,FALSE,1,0,1
974,958,539,06/03/2024,10:34 am,6,TRUE,49,Credit,124,12,Post-Implementation,12.5,Post-Implementation,,958,110.5,TRUE,6,49,12
975,641,695,30/08/2023,2:39 pm,9,TRUE,56,Cash,168.5,17,Post-Implementation,12.5,Post-Implementation,,641,149.5,TRUE,9,56,17
976,843,584,31/01/2022,10:50 am,2,FALSE,0,Debit,25,3,Pre-Implementation,12.5,Pre-Implementation,,843,35,FALSE,2,0,3
977,319,107,01/04/2023,1:56 pm,6,TRUE,6,Credit,81,8,Implementation,12.5,Implementation,,319,88,TRUE,6,6,8
978,172,727,14/06/2022,9:57 pm,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,172,25,FALSE,2,0,3
979,626,326,11/12/2022,10:46 am,2,FALSE,0,Credit,25,3,Pre-Implementation,12.5,Pre-Implementation,,626,75,FALSE,2,0,3
980,218,670,26/05/2022,9:36 pm,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,218,30,FALSE,2,0,3
981,144,949,14/02/2022,7:32 pm,3,FALSE,0,Debit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,144,37.5,FALSE,3,0,4
982,895,645,10/07/2023,6:16 pm,12,TRUE,14,Debit,164,16,Post-Implementation,12.5,Post-Implementation,,895,175.5,TRUE,12,14,16
983,930,66,06/07/2023,9:55 pm,17,TRUE,35,Mobile,247.5,25,Post-Implementation,12.5,Post-Implementation,,930,260,TRUE,17,35,25
984,112,860,30/12/2022,7:32 pm,4,FALSE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,112,50,FALSE,4,0,5
985,489,954,07/01/2023,7:18 pm,9,FALSE,0,Cash,112.5,11,Implementation,12.5,Implementation,,489,96.25,FALSE,9,0,11
986,655,624,24/01/2024,10:46 pm,7,TRUE,70,Cash,157.5,16,Post-Implementation,12.5,Post-Implementation,,655,146.25,TRUE,7,70,16
987,223,356,17/07/2022,8:44 pm,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,223,95,FALSE,4,0,5
988,830,221,08/02/2022,12:35 pm,1,FALSE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,830,12.5,FALSE,1,0,1
989,290,476,06/02/2022,10:49 am,4,TRUE,0,Credit,50,5,Pre-Implementation,12.5,Pre-Implementation,,290,50,TRUE,4,0,5
990,9,798,21/02/2023,12:29 pm,6,FALSE,0,Cash,75,8,Implementation,12.5,Implementation,,9,99,FALSE,6,0,8
991,46,58,24/09/2023,3:38 pm,11,TRUE,0,Cash,137.5,14,Post-Implementation,12.5,Post-Implementation,,46,130,TRUE,11,0,14
992,675,112,05/12/2022,10:40 pm,3,FALSE,0,Cash,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,675,77.5,FALSE,3,0,4
993,28,484,17/11/2022,11:02 am,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,28,55,FALSE,4,0,5
994,536,456,03/10/2022,8:44 pm,4,FALSE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,536,50,FALSE,4,0,5
995,990,829,18/02/2023,8:49 pm,7,TRUE,48,Mobile,135.5,14,Implementation,12.5,Implementation,,990,112.75,TRUE,7,48,14
996,509,378,08/02/2023,8:15 pm,3,TRUE,30,Mobile,67.5,7,Implementation,12.5,Implementation,,509,68.75,TRUE,3,30,7
997,372,444,01/11/2022,3:47 pm,4,TRUE,0,Cash,50,5,Pre-Implementation,12.5,Pre-Implementation,,372,50,TRUE,4,0,5
998,879,907,16/04/2022,9:46 pm,2,FALSE,0,Credit,25,3,Pre-Implementation,12.5,Pre-Implementation,,879,25,FALSE,2,0,3
999,277,599,14/09/2022,5:08 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,277,37.5,FALSE,3,0,4
1000,888,789,19/08/2022,4:21 pm,1,TRUE,5,Cash,17.5,2,Pre-Implementation,12.5,Pre-Implementation,,888,17.5,TRUE,1,5,2
